"X","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","Heating","HeatingQC","CentralAir","Electrical","GrLivArea","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Functional","FireplaceQu","GarageType","GarageFinish","GarageArea","GarageQual","PavedDrive","PoolQC","Fence","MiscFeature","MiscVal","SaleType","SaleCondition","Central_AC_Heater","Log_GrLivArea","Log_LotArea","Qual_x_Area","Garage_x_Qual","House_Age","SalePrice","Remodel_Age","Garage_Age","ReviewSentiment","TotalArea","OutdoorArea","AboveBath","BsmtBath","HasFireplace","Fireplaces_cap2","GarageCars_cap4","Kitchen2plus","Qual_x_TotalArea","Cond_x_TotalArea","House_Age_x_TotalArea"
5709,"150","RL",69.17929325,1665.534351,1,0,"Reg","HLS","Inside","Gtl","ClearCr","Norm","Norm","Twnhs","1.5Fin",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1.611943967,"Gd","PConc","Gd","Mn","GLQ",405.4732582,"Unf",0.104273995,39.24937136,"GasA","TA",1,"SBrkr",1708.974923,2,"Gd",7,"Typ","Gd","Basment","Fin",449.4448081,"Gd","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.444233984,7.41850151,11962.824461,7,26,134224,25,26,"-2",3014.531570167,423.054877267,2.5,1,0,0,1,0,21101.720991169,15072.657850835,9935.40428269032
5710,"160","FV",29.95382653,3288.011702,1,1,"Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,"Gable","CompShg","MetalSd","MetalSd","BrkFace",0,"Gd","PConc","Gd","No","Unf",2.15320153,"Unf",0,603.0825409,"GasA","Ex",1,"SBrkr",1205.301505,2,"Gd",4,"Typ","Gd","Detchd","RFn",479.9386712,"TA","Y","Fa","MnPrv","Shed",6.835362168,"WD","Abnorml",1,7.09531435,8.098342404,8437.110535,14,1,348605,1,1,"0",2446.394253721,166.573900121,2.5,0,0,0,2,0,17124.759776047,12231.971268605,1695.71127950476
5711,"20","RL",79.83996121,10010.18155,1,0,"Reg","Lvl","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,"Gable","CompShg","HdBoard","Plywood","BrkFace",178.9286579,"TA","CBlock","TA","No","ALQ",757.2297297,"Unf",0,346.9367194,"GasA","TA",1,"SBrkr",1104.893355,3,"TA",6,"Typ","Gd","Attchd","Unf",462.6931477,"TA","Y","Fa","GdWo","Shed",0,"WD","Normal",1,7.008408753,9.211457902,6629.36013,12,32,908852,32,32,"2",3045.611733962,379.894396262,2,0,0,0,2,0,18273.670403772,18273.670403772,10649.0044570892
5712,"61","RL",63.01573059,12222.20972,1,0,"IR1","HLS","CulDSac","Gtl","StoneBr","Norm","Norm","1Fam","2Story",9,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",182.6299175,"Gd","PConc","Ex","Gd","GLQ",205.8826209,"Unf",0.427628825,894.4438024,"GasA","Ex",1,"SBrkr",2476.705588,4,"Gd",11,"Typ","Gd","BuiltIn","Fin",677.3760302,"TA","Y","Fa","MnPrv","Shed",0,"New","Partial",1,7.815088245,9.411091859,22290.350292,27,1,1553065,0,0,"0",4532.55058635,286.17128915,2.5,0,1,1,3,0,40792.95527715,22662.75293175,3141.72465967383
5713,"20","RL",69.88208535,13250.86794,1,0,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",0,"TA","CBlock","Gd","No","Rec",379.2075159,"Unf",0,549.1426662,"GasA","TA",1,"SBrkr",923.2710839,2,"TA",4,"Typ","Gd","Attchd","Unf",251.4736881,"TA","Y","Fa","MnPrv","Shed",1.368404944,"WD","Normal",1,6.829005409,9.491893798,4616.3554195,5,51,289820,7,51,"-2",2514.15381501,416.77983871,1,0,0,0,1,0,12570.76907505,17599.07670507,9934.0344691058
5714,"59","RL",64.79629264,8263.965102,1,0,"Reg","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",119.5478847,"TA","PConc","Gd","No","ALQ",476.2671539,"Unf",1.286286054,200.4737255,"GasA","Gd",1,"SBrkr",1473.528017,3,"TA",7,"Typ","TA","BuiltIn","Fin",420.3206918,"TA","Y","Fa","MnPrv","Shed",1.286256762,"WD","Normal",1,7.296093229,9.019780788,8841.168102,12,13,227015,12,13,"-2",2814.28759951,242.24429431,2.5,0,1,1,2,0,16885.72559706,14071.43799755,7427.0663171322
5715,"60","FV",105.686403,8374.563434,1,0,"IR1","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0.830405242,"Gd","PConc","Ex","Mn","GLQ",901.888338,"Unf",0,319.3459383,"GasA","Ex",1,"SBrkr",2360.733678,3,"Gd",8,"Typ","TA","Attchd","RFn",1103.88407,"Gd","Y","Fa","MnPrv","Shed",0,"WD","Normal",0,7.767151238,9.03307363,18885.869424,16,9,738806,9,0,"-2",5009.194562965,326.532275965,2.5,1,1,2,2,0,40073.55650372,25045.972814825,11534.09672859
5716,"60","RL",57.28289405,21887.95378,1,0,"IR2","HLS","FR2","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",0,"TA","PConc","Gd","Gd","GLQ",600.8545026,"Unf",0,115.8565624,"GasA","Ex",1,"SBrkr",1457.922209,3,"TA",6,"Typ","TA","Attchd","Unf",406.7403147,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.285453229,9.993737395,10205.455463,14,12,960774,11,13,"1",2884.153714913,287.591545613,2.5,0.5,1,1,2,0,20189.076004391,14420.768574565,7397.7082178864
5717,"60","RL",61.99180163,8358.478782,1,0,"IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0,"Gd","PConc","Gd","No","Unf",0,"Unf",0,840.1128556,"GasA","Ex",1,"SBrkr",1719.97754,3,"Gd",7,"Typ","Gd","Attchd","Fin",437.9027818,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.450647746,9.031151357,12039.84278,14,3,517019,3,3,"-1",3144.457688127,147.303437627,2.5,0,1,1,2,0,22011.203816889,15722.288440635,4359.14396183055
5718,"19","RL",60.09813392,8279.144929,1,0,"Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,"Hip","CompShg","WdShing","Plywood","BrkFace",0.73097881,"TA","CBlock","TA","No","Rec",168.9804225,"Unf",0,700.648806,"GasA","TA",1,"SBrkr",859.1974552,2,"TA",5,"Typ","Gd","Detchd","Unf",573.2467105,"TA","N","Fa","MnPrv","Shed",0,"WD","Normal",1,6.757161962,9.021615751,4295.987276,10,51,162281,16,0,"-2",2303.155067131,2.681100831,1,1,0,0,2,0,11515.775335655,16122.085469917,9100.32699192035
5719,"120","RL",49.79128314,7041.280976,1,0,"Reg","Lvl","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,"Gable","CompShg","Plywood","ImStucc","BrkFace",0,"Gd","PConc","Gd","No","Unf",0.569999229,"Unf",0,1339.56657,"GasA","Gd",1,"SBrkr",1332.407463,2,"Gd",5,"Typ","Gd","Attchd","RFn",539.2505309,"TA","Y","Fa","MnPrv","Shed",3.777321145,"WD","Normal",1,7.195492947,8.859687399,7994.444778,12,19,1539320,18,19,"1",3260.333863538,60.120179638,2,0,0,0,2,0,19562.003181228,16301.66931769,9767.08737756176
5720,"20","RL",87.89905794,10797.88954,1,0,"IR1","Lvl","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,"Hip","CompShg","HdBoard","HdBoard","BrkFace",0.322883871,"TA","CBlock","TA","No","ALQ",792.0935407,"Unf",0,297.1618042,"GasA","Gd",1,"SBrkr",1089.314991,3,"TA",6,"Typ","Fa","Attchd","RFn",485.6427774,"TA","Y","Fa","MnPrv","Shed",415.8701905,"WD","Normal",1,6.994221916,9.287198587,6535.889946,12,41,450927,41,41,"-2",2890.767162963,226.946900563,2,1,1,1,2,0,17344.602977778,20235.370140741,10804.732598538
5721,"20","RL",99.09960467,7285.509014,1,0,"IR1","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0,"TA","CBlock","TA","No","Rec",179.1416616,"LwQ",370.7548413,337.8008979,"GasA","TA",1,"SBrkr",887.4615108,3,"TA",5,"Typ","Gd","Detchd","RFn",380.7789051,"TA","Y","Fa","MnPrv","Shed",4.707175016,"WD","Normal",1,6.789491327,8.893779837,4437.307554,5,41,691822,41,41,"2",2172.085855394,2.709392094,1,0,0,0,1,0,10860.42927697,10860.42927697,8118.5393100092
5722,"50","RL",79.69877764,9561.888372,1,0,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",6,8,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0,"TA","CBlock","TA","No","BLQ",125.1473762,"Unf",2.748207174,744.4113765,"GasA","Ex",1,"SBrkr",1660.803211,3,"TA",6,"Min2","Gd","Attchd","Unf",270.510974,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.415658563,9.165645091,9964.819266,6,59,578654,4,59,"0",2787.000560345,0.264540945,1.5,0,0,0,1,0,16722.00336207,22296.00448276,11410.9405891585
5723,"120","RL",59.91526381,7238.084893,1,0,"Reg","Lvl","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,"Hip","CompShg","MetalSd","MetalSd","BrkFace",248.9592413,"Ex","PConc","Ex","No","GLQ",1144.089513,"Unf",1.12695768,408.1115021,"GasA","Ex",1,"SBrkr",1564.072941,2,"Ex",6,"Typ","Gd","Attchd","Fin",556.2565765,"TA","Y","Fa","MnPrv","Shed",1.879202525,"WD","Normal",1,7.35568771,8.887250081,14076.656469,18,2,1640090,2,2,"0",3928.86192225,252.57663275,2,1,1,1,2,0,35359.75730025,19644.30961125,4316.29598826406
5724,"70","RM",68.97906468,10294.89058,1,1,"IR1","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",8,9,"Hip","CompShg","VinylSd","VinylSd","BrkFace",0,"Gd","BrkTil","TA","No","Unf",0,"Unf",0,724.7153319,"GasA","Ex",0,"SBrkr",1777.073848,3,"Gd",7,"Typ","Gd","Detchd","Unf",813.0202901,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.48328595,9.239500122,14216.590784,16,96,498044,8,15,"0",3313.991354377,0.674480677,2.5,0,0,0,2,0,26511.930835016,29825.922189393,15160.5526315338
5725,"20","RL",74.90374225,10210.46725,1,0,"Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","Stone",184.9049584,"Gd","PConc","Ex","Av","GLQ",1370.236998,"Unf",3.053572093,324.6091765,"GasA","Ex",1,"SBrkr",1699.541785,3,"Gd",7,"Typ","Gd","Attchd","RFn",632.972433,"TA","Y","Fa","MnPrv","Shed",10.08478206,"WD","Normal",1,7.438702176,9.231266608,13596.33428,16,3,3780536,2,3,"2",4332.226149759,312.413730759,2,1,1,1,2,0,34657.809198072,21661.130748795,6005.74068250704
5726,"60","RL",68.89898935,8069.882764,1,0,"IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",2.863707203,"Gd","PConc","Gd","No","Unf",0,"Unf",0,1008.342157,"GasA","Ex",1,"SBrkr",2275.388899,4,"Gd",8,"Typ","TA","BuiltIn","RFn",387.780288,"TA","Y","Fa","MnPrv","Shed",1.50966637,"ConLI","Normal",1,7.73034565,8.996018144,13652.333394,12,7,660439,7,7,"0",3834.428302045,164.312378045,2.5,0,1,1,2,0,23006.56981227,19172.141510225,7973.46949986525
5727,"120","RM",32.08084974,4726.894999,1,0,"Reg","Lvl","FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",199.5837286,"TA","PConc","Ex","No","GLQ",869.5276579,"Unf",0,326.9564208,"GasA","Ex",1,"SBrkr",1185.098694,2,"TA",4,"Typ","Gd","Attchd","RFn",391.8845459,"TA","Y","Fa","MnPrv","Shed",0.819897415,"WD","Normal",0,7.078424792,8.461235351,7110.592164,12,11,668706,11,12,"0",2882.447110735,124.313463835,2,1,0,0,2,0,17294.68266441,14412.235553675,7162.61199312761
5728,"21","RL",79.01851975,10081.99949,1,0,"Reg","Lvl","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,"Gable","CompShg","Plywood","Plywood","BrkFace",157.9317678,"TA","CBlock","Gd","No","BLQ",620.1925634,"LwQ",1060.14415,0,"GasA","TA",1,"SBrkr",1677.033714,3,"TA",7,"Typ","TA","Attchd","Unf",610.0162297,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",0,7.425377979,9.218606066,10062.202284,12,26,3149943,26,26,"2",4487.198490113,518.653150413,2,1,1,1,2,0,26923.190940678,26923.190940678,14789.0742087934
5729,"20","RL",73.12626228,11597.23144,1,0,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",196.3626346,"Gd","PConc","Gd","Gd","GLQ",694.4442103,"Unf",1.191077412,821.3122435,"GasA","Ex",1,"SBrkr",1501.146172,3,"Gd",6,"Typ","TA","Attchd","Fin",475.7885607,"TA","Y","Fa","MnPrv","Shed",1.741415508,"WD","Normal",1,7.314650146,9.358607903,10508.023204,14,13,1758565,13,13,"3",3660.62454577,181.90477207,2,1,1,1,2,0,25624.37182039,18303.12272885,9660.59803848384
5730,"19","RL",68.88451741,9311.525844,1,0,"IR1","Lvl","Corner","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",50.89368956,"TA","PConc","Gd","No","Unf",8.804336443,"Unf",0,1160.545161,"GasA","Gd",1,"SBrkr",1176.662976,3,"Gd",6,"Typ","Gd","Attchd","RFn",422.6519209,"TA","Y","Fa","MnPrv","Shed",9.352909575,"WD","Normal",1,7.071287225,9.139115638,8236.640832,14,15,690115,14,15,"0",2799.285640484,22.073840584,2,0,0,0,2,0,19594.999483388,13996.42820242,7761.2677971337
5731,"21","RL",86.07310494,11270.60154,1,0,"IR1","Lvl","Inside","Gtl","Somerst","PosN","Norm","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","Stone",241.1248677,"Gd","PConc","Gd","Mn","Unf",0,"Unf",3.306499272,1705.376478,"GasA","Ex",1,"SBrkr",1695.280554,3,"Gd",7,"Typ","Gd","Attchd","RFn",975.4225084,"TA","Y","Fa","MnPrv","Shed",1.755177817,"WD","Normal",1,7.436193224,9.330041703,13562.244432,24,1,2664677,1,1,"-1",4547.730666234,176.663316834,2,0,0,0,3,0,36381.845329872,22738.65333117,3152.2466892461
5732,"50","RL",80.04713738,8462.240272,1,0,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",5,5,"Gable","CompShg","MetalSd","MetalSd","BrkFace",0,"TA","CBlock","TA","No","Rec",440.8646691,"Unf",1.568409307,393.5846223,"GasA","TA",1,"SBrkr",1224.018742,2,"TA",6,"Typ","Gd","Detchd","Unf",335.3292441,"TA","Y","Fa","MnPrv","Shed",0,"COD","Abnorml",1,7.110711422,9.04348739,6120.09371,5,61,226444,58,61,"-2",2652.82361875,258.70339785,1,0,0,0,1,0,13264.11809375,13264.11809375,10948.5595744029
5733,"20","RL",80.16224389,11820.89269,1,0,"Reg","Lvl","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",7,6,"Hip","CompShg","VinylSd","MetalSd","BrkFace",599.3791784,"Gd","CBlock","Gd","No","GLQ",1732.6941,"Unf",2.826643569,269.2024222,"GasA","Ex",1,"SBrkr",2363.207001,3,"Gd",8,"Typ","TA","Attchd","RFn",547.1515633,"Gd","Y","Fa","MnPrv","Shed",5.601538574,"WD","Normal",1,7.768197939,9.377708404,16542.449007,14,27,3215441,27,27,"1",5105.06466624,198.54623894,2.5,1,1,1,2,0,35735.45266368,30630.38799744,17011.119505581
5734,"20","RL",124.198976,27571.81617,1,0,"Reg","Lvl","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",4,3,"Shed","CompShg","Plywood","Plywood","BrkFace",201.2869224,"TA","CBlock","TA","No","BLQ",805.1904914,"Unf",0,594.0849012,"GasA","TA",0,"SBrkr",1601.123441,3,"TA",6,"Typ","Gd","Attchd","Unf",443.3128737,"TA","Y","Fa","MnPrv","Shed",0,"COD","Abnorml",1,7.379085179,10.22458564,6404.493764,4,46,567723,46,46,"-2",3631.938365072,190.826421372,1,0,0,0,1,0,14527.753460288,10895.815095216,13983.4987858407
5735,"60","RL",68.85626946,8836.829879,1,0,"IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.062912755,"Gd","PConc","Gd","No","GLQ",653.1156313,"Unf",0,127.5048848,"GasA","Ex",1,"SBrkr",1489.732971,3,"Gd",8,"Typ","Gd","Attchd","Fin",399.5500738,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",0,7.307023205,9.086796637,10428.130797,14,6,549107,6,6,"-1",2748.393862032,79.053738732,2.5,1,1,1,2,0,19238.757034224,13741.96931016,5348.1275097294
5736,"20","RL",68.74822756,10989.84825,1,0,"IR1","Lvl","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,"Hip","CompShg","MetalSd","MetalSd","BrkFace",211.7216862,"TA","CBlock","TA","No","BLQ",736.3415531,"Unf",0,520.4461971,"GasA","TA",1,"SBrkr",1247.35594,2,"TA",5,"Typ","Fa","Attchd","RFn",351.2967976,"TA","Y","Fa","GdWo","Shed",5.271019868,"WD","Normal",1,7.129582717,9.304818228,7484.13564,6,47,2018495,48,48,"1",3236.8347157,388.5716431,1.5,1,1,1,1,0,19421.0082942,16184.1735785,12530.4378235596
5737,"61","RL",102.7418963,12882.2714,1,0,"IR1","Lvl","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","CemntBd","CmentBd","BrkFace",0.751401981,"Gd","PConc","Ex","Av","Unf",6.798456092,"Unf",0.062440314,1204.656209,"GasA","Ex",1,"SBrkr",2254.654854,3,"Ex",8,"Typ","Gd","Attchd","Fin",573.4350465,"TA","Y","Fa","MnPrv","Shed",0.520151827,"New","Partial",1,7.721195611,9.463684958,18037.238832,16,1,4076113,0,1,"2",4424.55754153,386.62578303,2.5,0,1,1,2,0,35396.46033224,22122.78770765,3066.86958513676
5738,"80","RL",84.9803958,13275.89747,1,0,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1042.353769,"TA","CBlock","TA","Av","ALQ",518.8681097,"BLQ",125.3797881,375.11376,"GasA","TA",1,"SBrkr",1090.662208,3,"TA",6,"Typ","Gd","Attchd","RFn",484.2769324,"TA","Y","Fa","GdWo","Shed",8.521262949,"WD","Normal",1,6.995456775,9.493780771,5453.31104,10,40,681558,40,40,"0",2604.336503758,2.234381358,1,1,1,1,2,0,13021.68251879,13021.68251879,9671.39129265407
5739,"60","RL",95.04439801,12203.14718,1,0,"Reg","Lvl","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0,"Gd","PConc","Ex","No","GLQ",984.8933324,"Unf",0,371.5897759,"GasA","Ex",1,"SBrkr",2687.303203,3,"Ex",8,"Typ","Gd","Attchd","RFn",862.9236799,"TA","Y","Fa","MnPrv","Shed",0,"New","Partial",1,7.896665494,9.409531106,24185.728827,27,0,4891367,0,0,"2",5113.476823261,199.257365361,2.5,1,1,1,3,0,46021.291409349,25567.384116305,0
5740,"19","RL",74.78661437,9886.276198,1,0,"Reg","Lvl","Inside","Gtl","Somerst","Feedr","Norm","1Fam","1Story",7,6,"Gable","CompShg","VinylSd","VinylSd","BrkFace",2.99693516,"Gd","PConc","Gd","No","Unf",1.452789872,"Unf",0,1368.891611,"GasA","Ex",1,"SBrkr",1367.7894,3,"Gd",5,"Typ","Gd","Attchd","Unf",606.7955777,"TA","Y","Fa","MnPrv","Shed",0,"New","Partial",1,7.221681979,9.199003977,9574.5258,14,0,1197381,0,0,"0",3535.122842588,203.201945888,2,0,0,0,2,0,24745.859898116,21210.737055528,0
5741,"60","RL",70.13450993,11352.92623,1,0,"IR1","HLS","FR2","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1.954887596,"TA","PConc","Gd","Av","GLQ",712.1639343,"Unf",0,90.22604342,"GasA","Gd",1,"SBrkr",1510.892444,3,"TA",8,"Typ","TA","Attchd","Fin",415.1666265,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.321117419,9.337318886,9065.354664,12,9,790659,9,9,"2",2897.324922188,168.721897688,2.5,1,1,1,2,0,17383.949533128,14486.62461094,6671.33717539022
5742,"80","RL",68.82413217,11211.89538,1,0,"IR2","Lvl","Corner","Gtl","SawyerW","Norm","Norm","1Fam","SLvl",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",302.6773877,"Gd","PConc","Gd","Gd","GLQ",769.6362643,"Unf",0,628.343543,"GasA","Ex",1,"SBrkr",1504.63411,3,"Gd",6,"Typ","Fa","Attchd","Fin",807.7142319,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.316969424,9.324819768,12037.07288,24,13,1643748,13,13,"0",3925.583003948,211.303728048,2,1,1,1,3,0,31404.664031584,19627.91501974,10359.8385995821
5743,"50","RL",77.07451458,9796.030887,1,0,"IR1","Bnk","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",6,7,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",0,"TA","CBlock","TA","No","Rec",598.002114,"Unf",0,304.2484432,"GasA","TA",1,"SBrkr",1729.252547,3,"Gd",7,"Typ","Gd","Attchd","RFn",441.2904689,"TA","Y","Fa","GdPrv","Shed",0,"WD","Normal",1,7.456022658,9.189834648,10375.515282,12,44,436756,25,44,"-2",3211.309050076,130.228240376,1.5,0,1,1,2,0,19267.854300456,22479.163350532,12224.3697039843
5744,"60","RL",97.88068419,12224.92319,1,0,"IR1","Lvl","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",973.0969916,"Gd","PConc","Gd","No","GLQ",861.1754595,"Unf",0.475819086,365.0903146,"GasA","Ex",1,"SBrkr",2609.55341,4,"Gd",8,"Typ","TA","Attchd","Fin",675.131734,"TA","Y","Fa","MnPrv","Shed",0.576662649,"WD","Normal",1,7.867317512,9.411313828,20876.42728,24,11,1017156,10,11,"0",4762.095078194,252.718374194,2.5,1,1,1,3,0,38096.760625552,23810.47539097,11833.361726727
5745,"60","RL",68.84206432,11680.9062,1,0,"IR1","Lvl","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",373.0284019,"Gd","PConc","Gd","No","GLQ",626.3619638,"Unf",1.085492445,543.6230053,"GasA","Ex",1,"SBrkr",2227.363588,3,"Gd",8,"Typ","TA","Attchd","RFn",622.4163265,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.709022778,9.365796445,17818.908704,16,16,3374634,15,16,"2",4364.306498023,337.028028523,2.5,1,1,1,2,0,34914.451984184,21821.532490115,12365.01140775
5746,"20","RL",85.0388147,14405.95126,1,0,"Reg","Lvl","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",629.3131635,"Gd","PConc","Ex","Gd","GLQ",1270.112591,"Unf",0,527.5112387,"GasA","Ex",1,"SBrkr",1796.22789,3,"Gd",7,"Typ","Gd","Attchd","Fin",765.5866688,"TA","Y","Fa","MnPrv","Shed",10.49299907,"WD","Normal",1,7.494000696,9.575466095,14369.82312,24,5,3585763,4,4,"2",4708.181730444,348.225261644,2,1,1,1,3,0,37665.453843552,23540.90865222,8435.92919836957
5747,"60","RL",70.03725213,8120.886457,1,0,"IR1","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1.314429814,"TA","PConc","Gd","No","Unf",0,"Unf",0,939.9199422,"GasA","Ex",1,"SBrkr",1841.485815,3,"TA",7,"Typ","Gd","Attchd","RFn",685.5102164,"TA","Y","Fa","GdPrv","Shed",3.523915169,"WD","Normal",1,7.518870925,9.002317728,11048.91489,12,9,494790,8,9,"-1",3786.638637014,316.076321614,2.5,0,0,0,2,0,22719.831822084,18933.19318507,8719.05767814373
5748,"60","RL",69.99885064,10350.97977,1,0,"IR1","Lvl","Inside","Mod","Mitchel","Norm","Norm","1Fam","2Story",5,7,"Gable","CompShg","VinylSd","VinylSd","BrkFace",178.1568579,"Gd","CBlock","TA","Gd","BLQ",500.3731759,"LwQ",288.957747,0,"GasA","Ex",1,"SBrkr",1630.95262,4,"TA",7,"Typ","TA","Attchd","RFn",897.5308923,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.397532503,9.244933063,8154.7631,10,40,976330,40,40,"2",3842.639935572,540.839866872,1.5,0,1,1,2,0,19213.19967786,26898.479549004,14269.9203271426
5749,"160","RL",35.7285429,2746.123641,1,0,"Reg","Lvl","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","2Story",7,5,"Gable","CompShg","VinylSd","Wd Shng","Stone",106.6394458,"Gd","PConc","Gd","No","Unf",1.02952268,"Unf",1.877235501,766.5198998,"GasA","Ex",1,"SBrkr",1628.059139,2,"Gd",6,"Typ","Gd","BuiltIn","RFn",472.132672,"TA","Y","Fa","MnPrv","Shed",1.277774579,"WD","Normal",0,7.395757912,7.918309695,11396.413973,14,7,856484,7,7,"1",2894.864118349,28.869895049,2.5,0,0,0,2,0,20264.048828443,14474.320591745,6019.70070521328
5750,"21","RL",59.39850097,17448.14594,1,0,"IR2","Lvl","CulDSac","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,"Hip","CompShg","CemntBd","CmentBd","BrkFace",968.4968103,"Ex","PConc","Ex","Av","GLQ",1690.027761,"Unf",0,631.0124873,"GasA","Ex",1,"SBrkr",2287.204356,2,"Ex",7,"Typ","Gd","Attchd","Fin",1173.824177,"TA","Y","Fa","MnPrv","Shed",1.993091247,"New","Partial",1,7.735522665,9.767045983,22872.04356,30,0,14169523,0,1,"2",6010.828031951,224.369013951,2.5,2,1,1,3,0,60108.28031951,30054.140159755,0
